Marybe SRL,,,,,,,,,,,,,,,,,,,,
Tucumán 20,,,,,,,,,,,,,,,,,,,,CTRL+R  Genera Revisar
290726 1017,,,,,,,,,,,,,,,,,,,,CTRL+N  Hoja Ofertas
,,,,,,,,,,,,,,,,,,,,CTRL+P  Copia Pedido
,, ,,,,,,,,,,,,,,,,,,
Codigo,Descripcion,Rubro,Proveedor,Publico,Oferta,,,,,,,,,,,,,,,
7509552922318,FRUCTIS SHAMPOO ALOE HIDRA CLEAN X350 ML,SHAMPOO-ACO-BC,LOREAL ARG.SA D.GARNIER,"7.990,00",,,,,,,,,,,,,,,,
7509552922332,FRUCTIS SHAMPOO LISO COCO X200 ML,SHAMPOO-ACO-BC,LOREAL ARG.SA D.GARNIER,"5.490,00",,,,,,,,,,,,,,,,
7509552920857,FRUCTIS SHAMPOO LISO COCO X350 ML,SHAMPOO-ACO-BC,LOREAL ARG.SA D.GARNIER,"7.990,00",,,,,,,,,,,,,,,,
7509552823868,FRUCTIS SHAMPOO GOODBYE DAÑOS X200 ML,SHAMPOO-ACO-BC,LOREAL ARG.SA D.GARNIER,"5.490,00",,,,,,,,,,,,,,,,
7509552823806,FRUCTIS SHAMPOO GOODBYE DAÑOS X350 ML,SHAMPOO-ACO-BC,LOREAL ARG.SA D.GARNIER,"7.990,00",,,,,,,,,,,,,,,,
7509552890969,FRUCTIS SHAMPOO HYDRA LISS X200 ML,SHAMPOO-ACO-BC,LOREAL ARG.SA D.GARNIER,"5.490,00",,,,,,,,,,,,,,,,
7509552876659,FRUCTIS SHAMPOO HYDRA LISS X350 ML,SHAMPOO-ACO-BC,LOREAL ARG.SA D.GARNIER,"7.990,00",,,,,,,,,,,,,,,,
7790033342927,FRUCTIS SHAMPOO GOODBYE DAÑOS OIL CONTROL X200 ML,SHAMPOO-ACO-BC,LOREAL ARG.SA D.GARNIER,"5.500,01",,,,,,,,,,,,,,,,
7790033342163,FRUCTIS SHAMPOO GOODBYE DAÑOS OIL CONTROL X350 ML,SHAMPOO-ACO-BC,LOREAL ARG.SA D.GARNIER,"7.999,98",,,,,,,,,,,,,,,,
7509552964035,FRUCTIS SHAMPOO PROBIOTICOS FUERZA X200 ML,SHAMPOO-ACO-BC,LOREAL ARG.SA D.GARNIER,"5.490,00",,,,,,,,,,,,,,,,
7509552963823,FRUCTIS SHAMPOO PROBIOTICOS FUERZA X350 ML,SHAMPOO-ACO-BC,LOREAL ARG.SA D.GARNIER,"7.990,00",,,,,,,,,,,,,,,,
7509552922288,FRUCTIS SHAMPOO RECARGA NUTRITIVA X200 ML,SHAMPOO-ACO-BC,LOREAL ARG.SA D.GARNIER,"5.490,00",,,,,,,,,,,,,,,,
7509552922271,FRUCTIS SHAMPOO RECARGA NUTRITIVA X350 ML,SHAMPOO-ACO-BC,LOREAL ARG.SA D.GARNIER,"7.990,00",,,,,,,,,,,,,,,,
